THW in Niedersachsen		
		
>>> OV-Stab		
Heros Syke 86/25	MTW OV	
	Anh 2t	
	E-Ameise	
		
Verden (ZTr, B, N, E, W/P(A))	Clüversweg 4	27283 Verden(Aller)
		Neubau am Albert-Einstein-Ring in Bau
>>> 1. Technischer Zug		
Heros Verden 21/10	MTW Zugtrupp	
Heros Verden 22/51	GKW 1	
	2 Anhänger 7t	
>>> Fachgruppe N		
Heros Verden 24/54	MzKW	
>>> Fachgruppe E		
Heros Verden 32/43	LKW Lbw	
	1 NEA 175 kVA	
	Hubarbeitsbühne	
>>> Fachgruppe W/P		
Heros Verden 38/43	LKW Lbw	
Heros Verden 38/32	MLW 2	
	Anhänger Pumpe 5.000l	
	Anhänger Schlauch	
>> OV-Stab		
Heros Verden 86/25	MTW OV	
Heros Verden 86/85	MZB	
Heros Verden 86/86	Schlauchboot	
	Anhänger CBRN	
